LONGITUDE;LATITUDE;NO_MUNICIPIO;NO_REGIAO;SG_UF;CO_MUNICIPIO;Total -educacao infantil;PrÃ©-Escola;Total - findamental;Ensino MÃ©dio;EducaÃ§Ã£o Profissional;EducaÃ§Ã£o de Jovens e Adultos (EJA);EducaÃ§Ã£o Especial;terrai_nome;etnia_nome;modalidade_ti;faixa_fronteira;ha-terra-indigena
-51.229.216;-22.780.379;alvorada do sul;Sul;PR;4100806.0;88.2;90.9;96.8;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-62.277.275;-1.134.413;alvorada d'oeste;Norte;RO;1100346.0;96.9;93.3;99.2;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-6.142.059;3.652.118;amajari;Norte;RR;1400027.0;38.0;36.1;59.0;73.0;0.0;81.1;0.0;Ananás;Makuxí;Tradicionalmente ocupada;Sim;sim
-55.243.828;-23.100.582;amambai;Centro-Oeste;MS;5000609.0;86.8;74.6;86.1;92.8;0.0;92.2;100.0;Aldeia Limão Verde;Guarani Kaiowá;Tradicionalmente ocupada;Sim;sim
-35.450.773;-8.378.487;amaraji;Nordeste;PE;2600906.0;71.4;65.4;76.7;100.0;0.0;86.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.225.127;-30.875.148;amaral ferrador;Sul;RS;4300638.0;81.8;75.0;91.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.295.377;-13.925.482;amaralina;Centro-Oeste;GO;5200829.0;80.0;77.8;94.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.853.693;-6.246.611;amarante;Nordeste;PI;2200509.0;66.2;73.0;86.5;95.7;100.0;90.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.598.123;-13.034.451;amargosa;Nordeste;BA;2901007.0;91.7;86.5;94.8;96.9;95.5;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.330.363;-22.740.884;americana;Sudeste;SP;3501608.0;90.0;95.8;98.4;97.3;94.4;98.2;96.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.983.642;-162.551;americano do brasil;Centro-Oeste;GO;5200852.0;80.0;83.3;97.1;90.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.192.177;-27.356.425;ametista do sul;Sul;RS;4300646.0;89.7;91.7;98.5;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.828.823;-3.364.878;amontada;Nordeste;CE;2300754.0;87.3;87.9;91.6;100.0;0.0;86.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.064.775;-7.567.212;amparo;Nordeste;PB;2500734.0;100.0;100.0;82.8;62.5;0.0;71.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.064.775;-7.567.212;amparo;Sudeste;SP;3501905.0;92.0;96.6;97.7;97.3;100.0;100.0;93.8;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.765.086;-22.699.389;amparo;Nordeste;PB;2500734.0;100.0;100.0;82.8;62.5;0.0;71.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.765.086;-22.699.389;amparo;Sudeste;SP;3501905.0;92.0;96.6;97.7;97.3;100.0;100.0;93.8;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.807.202;-20.510.067;amparo do serra;Sudeste;MG;3102506.0;85.7;85.7;96.4;95.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.300.814;-9.684.084;anadia;Nordeste;AL;2700201.0;62.5;60.0;68.4;95.5;0.0;71.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.313.332;-24.647.582;anahy;Sul;PR;4101051.0;94.1;100.0;100.0;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.462.067;-3.257.555;anajatuba;Nordeste;MA;2100709.0;71.3;71.4;81.1;100.0;0.0;88.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.372.067;-1.368.714;ananindeua;Norte;PA;1500800.0;93.0;92.6;96.1;99.1;100.0;99.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.201.622;-3.476.105;anapu;Norte;PA;1500859.0;65.5;70.0;78.4;91.4;0.0;60.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.105.793;-3.667.035;anapurus;Nordeste;MA;2100808.0;28.8;33.3;48.2;80.0;0.0;34.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.647.659;-20.805.613;anchieta;Sudeste;ES;3200409.0;98.3;99.3;99.3;98.8;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.647.659;-20.805.613;anchieta;Sul;SC;4200804.0;100.0;100.0;91.0;95.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.333.327;-26.535.681;anchieta;Sudeste;ES;3200409.0;98.3;99.3;99.3;98.8;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.333.327;-26.535.681;anchieta;Sul;SC;4200804.0;100.0;100.0;91.0;95.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.832.336;-1.034.424;andorinha;Nordeste;BA;2901353.0;60.9;64.5;84.2;100.0;100.0;51.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.575.583;-22.072.807;andradas;Sudeste;MG;3102605.0;82.4;90.0;93.7;97.2;0.0;94.7;75.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.378.848;-20.901.464;andradina;Sudeste;SP;3502101.0;94.9;99.1;97.2;99.2;100.0;100.0;95.8;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.840.676;-23.483.987;angatuba;Sudeste;SP;3502200.0;100.0;100.0;96.6;95.4;0.0;89.5;94.4;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.284.814;-8.890.374;angelim;Nordeste;PE;2601003.0;84.6;91.7;76.0;100.0;0.0;87.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.983.476;-27.582.257;angelina;Sul;SC;4200903.0;78.6;80.0;94.1;96.4;66.7;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.695.823;-12.006.683;angical;Nordeste;BA;2901403.0;80.6;77.3;92.4;76.3;0.0;90.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.862.078;-6.387.753;angico;Norte;TO;1701051.0;72.7;80.0;93.3;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.605.433;-5.660.365;angicos;Nordeste;RN;2400802.0;93.3;89.5;88.2;95.2;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.319.627;-23.009.116;angra dos reis;Sudeste;RJ;3300100.0;45.1;44.9;78.1;93.4;60.3;98.4;86.7;Guarani de Bracui;Guaraní;Tradicionalmente ocupada;Não;sim
-39.248.499;-12.149.587;anguera;Nordeste;BA;2901502.0;59.4;52.6;82.7;94.1;0.0;72.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.217.404;-18.334.366;anhanguera;Centro-Oeste;GO;5201207.0;75.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.126.927;-22.786.321;anhembi;Sudeste;SP;3502309.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.386.074;-22.293.237;anhumas;Sudeste;SP;3502408.0;100.0;100.0;97.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.959.068;-16.460.741;anicuns;Centro-Oeste;GO;5201306.0;91.2;90.0;96.2;100.0;0.0;90.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.131.194;-27.683.777;anita garibaldi;Sul;SC;4201000.0;85.2;87.5;93.0;84.6;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-61.658.955;-3.745.386;anori;Norte;AM;1300102.0;84.9;83.8;91.1;100.0;93.8;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.015.823;-28.970.884;anta gorda;Sul;RS;4300703.0;73.9;66.7;96.3;95.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.331.042;-10.412.702;antas;Nordeste;BA;2901601.0;56.7;79.2;69.8;100.0;0.0;40.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-487.129;-25.430.166;antonina;Sul;PR;4101200.0;46.4;50.0;84.0;95.0;90.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.982.387;-6.779.688;antonina do norte;Nordeste;CE;2300804.0;70.0;73.7;91.1;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.083.338;-6.783.695;aparecida;Nordeste;PB;2500775.0;55.6;63.2;86.1;82.4;0.0;93.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.083.338;-6.783.695;aparecida;Sudeste;SP;3502507.0;98.8;100.0;98.7;100.0;100.0;100.0;84.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.229.429;-22.848.154;aparecida;Nordeste;PB;2500775.0;55.6;63.2;86.1;82.4;0.0;93.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.229.429;-22.848.154;aparecida;Sudeste;SP;3502507.0;98.8;100.0;98.7;100.0;100.0;100.0;84.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.151.492;-18.296.984;aparecida do rio doce;Centro-Oeste;GO;5201454.0;100.0;100.0;89.5;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.797.667;-9.955.878;aparecida do rio negro;Norte;TO;1701101.0;53.8;71.4;92.7;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.097.638;-20.085.022;aparecida do taboado;Centro-Oeste;MS;5001003.0;98.9;98.3;98.4;99.2;0.0;95.7;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.885.616;-20.450.845;aparecida d'oeste;Sudeste;SP;3502606.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.797.784;-566.377;apodi;Nordeste;RN;2401008.0;67.6;73.8;84.9;100.0;100.0;96.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.742.132;-13.853.229;apuarema;Nordeste;BA;2901957.0;83.3;75.0;78.9;91.7;100.0;75.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.459.985;-23.551.593;apucarana;Sul;PR;4101408.0;77.4;85.5;95.0;99.1;93.3;100.0;97.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-55.790.616;-20.474.654;aquidauana;Centro-Oeste;MS;5001102.0;92.1;91.3;94.8;96.2;100.0;98.1;96.8;Limão Verde;Terena;Tradicionalmente ocupada;Não;sim
-38.389.803;-3.906.195;aquiraz;Nordeste;CE;2301000.0;88.5;90.6;93.5;95.0;0.0;89.3;0.0;Lagoa  Encantada;Kanindé;Tradicionalmente ocupada;Não;sim
-37.048.213;-10.907.216;aracaju;Nordeste;SE;2800308.0;88.2;88.4;95.6;98.7;94.2;99.6;98.4;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;capital
-37.772.753;-4.567.066;aracati;Nordeste;CE;2301109.0;95.5;95.9;99.0;100.0;97.1;97.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.461.685;-1.442.663;aracatu;Nordeste;BA;2902005.0;63.2;62.9;76.7;100.0;0.0;94.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.960.958;-11.335.728;araci;Nordeste;BA;2902104.0;85.4;88.7;88.2;92.6;100.0;49.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.381.556;-21.339.269;aracitaba;Sudeste;MG;3103306.0;66.7;66.7;95.8;86.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.809.441;-4.370.394;aracoiaba;Nordeste;CE;2301208.0;86.4;84.4;87.8;97.2;0.0;23.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.276.223;-19.823.278;aracruz;Sudeste;ES;3200607.0;98.0;98.0;96.0;99.3;88.5;100.0;0.0;Caieiras Velha II;Guarani Mbya,Tupiniquim;Tradicionalmente ocupada;Não;sim
-4.852.343;-7.164.349;aragominas;Norte;TO;1701309.0;92.3;90.9;92.3;97.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.561.813;-8.801.803;araguacema;Norte;TO;1701903.0;66.7;69.2;77.9;85.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.833.622;-15.731.243;araguaiana;Centro-Oeste;MT;5101001.0;85.7;100.0;96.8;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.303.562;-16.857.546;araguainha;Centro-Oeste;MT;5101209.0;100.0;100.0;91.7;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.634.742;-1.508.853;araguapaz;Centro-Oeste;GO;5202155.0;50.0;54.5;65.1;95.7;0.0;40.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.191.605;-1.864.827;araguari;Sudeste;MG;3103504.0;89.0;93.1;96.8;99.0;77.8;98.7;95.5;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.123.507;-5.650.586;araguatins;Norte;TO;1702208.0;98.0;97.1;93.2;96.7;93.3;97.4;83.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.899.139;-2.889.256;araioses;Nordeste;MA;2100907.0;25.9;27.7;39.3;94.4;100.0;17.9;19.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-55.630.761;-22.947.881;aral moreira;Centro-Oeste;MS;5001243.0;86.1;81.5;92.7;98.4;0.0;100.0;0.0;Guasuti;Guarani Kaiowá;Tradicionalmente ocupada;Sim;sim
-38.503.066;-12.088.183;aramari;Nordeste;BA;2902203.0;35.3;34.6;59.4;78.9;0.0;73.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.013.636;-4.886.082;arame;Nordeste;MA;2100956.0;19.5;15.7;32.6;62.9;0.0;56.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.786.013;-20.089.944;aramina;Sudeste;SP;3503000.0;85.2;100.0;94.7;95.2;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.050.976;-23.133.407;arandu;Sudeste;SP;3503109.0;89.5;100.0;97.0;88.2;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.246.954;-21.916.104;arantina;Sudeste;MG;3103603.0;83.3;75.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.657.297;-9.755.907;arapiraca;Nordeste;AL;2700300.0;77.6;77.0;89.5;95.0;98.2;99.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.075.637;-765.257;arapoema;Norte;TO;1702307.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.526.273;-20.665.662;araponga;Sudeste;MG;3103702.0;92.3;92.3;95.2;92.2;83.3;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.143.828;-23.413.517;arapongas;Sul;PR;4101507.0;87.8;89.4;96.8;100.0;100.0;98.2;98.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.824.829;-24.146.569;arapoti;Sul;PR;4101606.0;83.0;86.7;95.6;96.0;100.0;92.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-58.348.367;-15.468.144;araputanga;Centro-Oeste;MT;5101258.0;100.0;100.0;99.2;98.7;0.0;90.0;75.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.692.707;-26.375.952;araquari;Sul;SC;4201307.0;97.7;96.0;89.2;92.1;100.0;78.2;0.0;Pirai;Guarani Mbya;Tradicionalmente ocupada;Não;sim
-35.759.542;-6.826.192;arara;Nordeste;PB;2500908.0;52.6;57.7;74.6;100.0;0.0;62.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.817.444;-2.179.036;araraquara;Sudeste;SP;3503208.0;80.7;87.3;95.6;95.5;94.7;94.5;88.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.738.583;-22.357.087;araras;Sudeste;SP;3503307.0;86.1;96.7;98.0;98.9;96.1;98.1;87.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.778.835;-3.459.171;arari;Nordeste;MA;2101004.0;72.1;74.0;82.9;97.4;0.0;93.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.137.446;-7.206.184;araripe;Nordeste;CE;2301307.0;77.8;76.1;87.7;100.0;0.0;88.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.502.461;-7.578.142;araripina;Nordeste;PE;2601102.0;84.7;86.4;93.1;99.6;89.5;98.4;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.341.096;-22.877.438;araruama;Sudeste;RJ;3300209.0;42.8;46.7;71.5;96.7;87.1;95.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.735.981;-6.531.447;araruna;Nordeste;PB;2501005.0;62.5;67.9;82.3;95.0;0.0;52.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.735.981;-6.531.447;araruna;Sul;PR;4101705.0;96.2;97.3;98.1;95.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.499.618;-23.928.201;araruna;Nordeste;PB;2501005.0;62.5;67.9;82.3;95.0;0.0;52.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.499.618;-23.928.201;araruna;Sul;PR;4101705.0;96.2;97.3;98.1;95.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.413.282;-15.260.873;arataca;Nordeste;BA;2902252.0;27.8;18.2;51.2;96.6;78.6;81.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.303.832;-27.394.444;aratiba;Sul;RS;4300901.0;100.0;100.0;97.0;95.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.047.555;-4.416.931;aratuba;Nordeste;CE;2301406.0;86.2;91.7;87.4;93.5;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
